"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Korea, Dem. People's Rep.","PRK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP (current US$)","NY.GDP.MKTP.CD","3193200404.37297","3417516639.37596","3668222357.65702","3905734459.72693","4235608177.67102","4687464054.83455","5135387845.97108","5740241165.63433","6354262628.33537","6969025825.62868","8108235704.32357","9201604240.28269","11239117865.0852","15090564186.4268","17512391475.9274","19347607843.1373","20332831564.9867","21439523310.6338","23487614051.0949","26622819672.1311","32896519823.7885","31977276872.9642","30527754793.1382","27239650741.9472","25217969049.5755","27115807742.0873","38745901353.7059","48182925857.4071","56347250696.3788","60594092182.3275","78713860216.5659","89233599278.4792","107592098307.098","95009751901.2592","99688641304.3478","118122007430.012","122630089680.27","117016535162.95","123946327916.296","127470385557.184","118605192877.388","121604107164.997","134795565549.419","165226175536.793","189382122532.169","197253876704.921","208756449275.848","240496147317.381","263416394624.084","244667762835.543","238113003233.284","245117990242.248","216224240577.957","226433858005.714","229901964221.884","199394066525.44","206426152308.931","221357874718.93","242313116577.967","239986922638.902","228539245045.341","249886464354.752",
"Paraguay","PRY","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","443587301.587302","465888888.888889","492674603.174603","517650793.650794","556293650.793651","594611111.111111","664571428.571429","769039682.539683","995531746.031746","1333475396.8254","1511420634.92063","1698960317.46032","2092158730.15873","2559857142.85714","3416777777.77778","4448087301.5873","5624515873.01587","5419411764.70588","5673248726.16438","4502462807.13993","3282449235.76129","3723993942.79088","3971044723.8024","4255683528.33333","4757732199.96213","5812114523.01187","6984367762.90371","7157424031.06045","7249533620.30614","7870982004.8195","9062131475.02318","9788391780.52421","9965225678.05093","9260481572.42462","8837070235.51892","8855705139.55857","8495806432.18467","7196260656.84556","7691367471.17992","9624440836.29309","10737500188.1123","13429430050.261","17856393235.4338","24615276689.8602","22355161514.3516","27129301212.1792","33737052170.4898","33296438306.4747","38651334287.6732","40377987208.689","36211372702.8085","36089550659.0914","38997129473.5558","40225448340.6322","37925338329.156","35432178068.1756","38986810989.0011",
"West Bank and Gaza","PSE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2843300000","3282800000","3409600000","3759800000","4067800000","4271200000","4313600000","4003700000","3555800000","3968000000","4603100000","5125700000","5348300000","5815700000","7310400000","8085700000","9681500000","11186100000","12208400000","13515500000","13989700000","13972400000","15405400000","16128000000","16276600000","17133500000","15531700000","18036800000",
"Pacific island small states","PSS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","437482815.314898","525666775.737469","716754963.634971","1018327056.28433","1137380705.79395","1140502879.15795","1189909678.30419","1380000471.96435","1690740332.00709","1962008426.28886","2021202436.64741","1974528023.44178","1877753034.67577","1978547512.46502","1873388539.78327","2043242466.1136","1985549426.74121","2031704619.64013","2100465735.61025","2351583195.83206","2500690380.05","2743211886.89511","2908235449.51597","3426386697.2597","3717232229.14537","3979150347.61621","3986153101.90039","3413330431.39213","3751226193.29682","3435939280.0063","3389637939.08494","3559099632.00046","4173849799.99059","4806887372.28291","5341917001.93718","5608853529.47852","6197023921.47684","6633206424.09817","5960880972.95578","6566253870.75891","7712816560.36241","8188147239.15853","8498746217.43669","9225908806.60407","9020208143.93682","9461610627.54152","10217604992.4423","10657544778.1169","10644265612.3514","9573379122.14219","9749476210.01643",
"Post-demographic dividend","PST","GDP (current US$)","NY.GDP.MKTP.CD","1047801258708.4","1107849647795.39","1196192393774.56","1288516133262.58","1405793363020.44","1527363536418.98","1675309274504.96","1798413414866.59","1950698885771.2","2144880697067.69","2342130934504.52","2596800220965.21","3012372558598.92","3637001484543.26","4061765264826.76","4551120145373.11","4938533292638.66","5583321390184.96","6708772392787.97","7713408405108.87","8541447715762.62","8638015188151.24","8600152437487.21","8925048864540.84","9327248615396.1","9821526722428.29","12000565380193.7","13914034504751.7","15674165344923.4","16370512011626.2","18375259835517.2","19388889249362.1","20809056383529.9","20946539127042.9","22520310904247.7","24977227728789.7","25095170446089.5","24600467121372.5","24707758263113.9","25943219801178.7","26394867688645.4","26137787878264.5","27267112121155.7","30572961481226.7","33971202709829.4","35744443511764.2","37613890947384.9","41059264078039.1","43486261474585.4","40940842441351.9","42694001394734.3","45861213035337.8","45793098192800.8","46252814756263.8","47173652475802.9","44611867638951.4","45620827320653.7","47559090134749.7","50409601013871.7","50901911073586.6","49529282835846.2","54622502733268.8",
"French Polynesia","PYF","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","176534588.228022","215659453.337117","220984367.407479","259590074.270556","242943782.903497","254036000.501029","296865513.098185","326433558.24705","431252938.194066","555340843.938907","690323390.965876","732288909.021386","793196379.445753","1005569840.75191","1215032464.69436","1362159375.65418","1279973322.69991","1286462553.55604","1335935750.52892","1379073195.79442","1507225616.89616","2301627739.62012","2543164237.05788","2687524331.0457","2636473757.99404","3181206210.85118","3267367650.64269","3558359184.46646","3396259324.04045","3522272234.12075","3982376722.37398","3954697173.61901","3566672621.78482","3774675104.74177","3795764727.79009","3453920574.91815","","","","","","","","","","","","","","","5325848045.4324","5497037292.63831","5833351477.8985","6135117589.07754","6008055247.77908","5669368717.20724","",
"Qatar","QAT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","301791301.791302","387700084.245998","510259940.720474","793884368.040437","2401403227.44085","2512784033.37828","3284301332.18953","3617580171.76055","4052000412.70087","5633000318.02401","7829094613.07082","8661263763.73626","7596703214.28571","6467582307.69231","6704395824.17582","6153296456.04396","5053021950.54945","5446428681.31868","6038187032.96703","6487912087.91209","7360439423.07692","6883516483.51648","7646153983.51648","7156593653.84615","7374450769.23077","8137911978.02198","9059340384.61539","11297802115.3846","10255495027.4725","12393131868.1319","17759890109.8901","17538461538.4615","19363736263.7363","23533791208.7912","31734065934.0659","44530494505.4945","60882142857.1429","79712087912.0879","115270054945.055","97798351648.3516","125122306346.154","167775268614.037","186833502362.128","198727642979.297","206224598564.624","161739955577.748","151732181857.113","161099122215.307","183334953813.209","175837550996.185","144411363345.27","179570783550.549",
"Romania","ROU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","38413636363.6364","40809523809.5238","42105263157.8947","38995454545.4545","28998684210.5263","25121666666.6667","26362894736.8421","30074440483.3837","37435317265.1254","36937074278.3004","35574916294.6429","41694118972.5101","35952781582.2083","37253259016.9976","40394824679.1232","46066101951.2933","57806506024.0964","74972669056.5922","98452791982.7024","122022997508.01","174585202805.233","214313628965.024","174103695930.213","166309355234.589","183326740143.016","170635805316.879","190801346194.297","199959363430.073","177729210874.504","188128818486.401","211695422578.655","241457403085.042","249881592298.072","249511333647.502","284087563695.798",
"Russian Federation","RUS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","554713455149.502","506500173960.269","516814274021.956","517962962962.963","460290556900.726","435083713850.837","395077301248.464","395537185734.854","391724890744.498","404928954191.876","270955486862.442","195907128350.934","259710142196.943","306602070620.5","345470494417.863","430347770731.787","591016690742.798","764017107992.391","989930542278.695","1299705764823.62","1660846387624.78","1222644282201.86","1524917468442.01","2045925608274.37","2208295773643.15","2292473246621.08","2059241965490.83","1363481063446.77","1276786979221.81","1574199387070.9","1657329646183.62","1693113904262.89","1488321875489.74","1775799919352.98",
"Rwanda","RWA","GDP (current US$)","NY.GDP.MKTP.CD","119000024","122000016","125000008","128000000","129999994","148799980","124525702.857143","159560018","172200018","188700037","219900006","222952578.196381","246457838.336681","290746157.145921","308458423.183854","571863295.740122","637754162.101094","746650558.55469","905709147.27019","1109346220.52885","1254765349.93185","1407062607.63214","1407242640.23211","1479688125.8852","1587412957.22263","1715625839.17973","1944711061.30888","2157434025.16467","2395493877.51365","2405021932.89997","2550185618.14774","1911600969.76612","2029026704.02707","1971525998.87685","753636370.454545","1293535010.94467","1382334879.40812","1851558301.7002","1989343495.21844","2155707325.1365","2067579822.43604","1965500949.34016","1964832511.92978","2137156726.89736","2375376873.10914","2932340855.31852","3318107347.2799","4068224991.08702","5177230923.28829","5671592572.19972","6121529488.49049","6881379761.83833","7650671476.94976","7815975293.67372","8234762201.03869","8539424910.07969","8690878327.95492","9252834120.39358","9642440645.81148","10356327149.4262","10184345442.1708","11070356519.4804",
"South Asia","SAS","GDP (current US$)","NY.GDP.MKTP.CD","47170699607.6397","50331770780.7503","53721519493.6062","60426255394.9631","69179494304.2822","74296512695.0863","62475116958.6619","68733357253.6191","72039818016.5526","79195490145.7585","85737283039.7915","91195879601.8945","91680529302.7634","104812500642.088","126972253469.577","135907831613.44","132647805505.562","153599832379.587","174773663991.028","195751155054.828","236032168283.928","250213642680.664","258869159762.15","274032732751.693","272757831564.932","296599020652.581","314128066860.011","348793876693.966","374789764145.656","378225266721.233","407187370820.544","362262532165.61","384733617428.084","381100277389.042","432324272247.724","479849581301.107","524970419712.2","550712123644.937","558424594165.819","598323918709.828","630429061929.228","645870123668.464","677627487567.085","791002717916.674","917089339402.252","1050585317863.97","1196088039743.31","1504193483987.56","1527472685559.4","1683433843105.38","2060781299767.88","2274498461334.74","2300089514183.77","2359608787133.38","2584563411971.79","2699434735086.94","3005243895307.67","3426790936090.99","3527312593331.06","3648731786168.25","3482474115840.58","4087773969795.48",
"Saudi Arabia","SAU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","4187777711.11111","4485777644.44444","5377268848.44444","7184863276.49996","9664067929.69504","14947491056.4938","45412971909.8592","46773303721.2872","64005623869.6884","74188363504.5814","80265732292.0344","111859726428.231","164541658298.013","184291888768.662","153238991867.452","129171602026.049","119624918955.732","103897892810.602","86962013011.0721","85695941759.6796","88256162069.4259","95344352822.4299","117630271802.403","132223268491.322","137087876662.216","132967901415.22","135174886488.652","143343036341.789","158662398744.993","165963557409.88","146775498080","161716960000","189514926213.333","184137469733.333","189605920240","215807655253.333","258742263040","328459700114.755","376900135727.637","415964583055.37","519796738640","429097899280","528207332649.536","671238840108.229","735974843348.664","746647127407.619","756350347320.381","654269739552.019","644935682011.475","688586094412.68","816578674529.141","803616264791.024","703367841222.555","833541236569.315",
"Sudan","SDN","GDP (current US$)","NY.GDP.MKTP.CD","1307333333.33333","1419333333.33333","1541666666.66667","1568333333.33333","1611333333.33333","1679333333.33333","1723000000","1865666666.66667","1947333333.33333","2144333333.33333","2437666666.66667","2656000000","2882000000","3571666666.66667","4595000000","5598000000","6979333333.33333","8704000000","7670500000","9032250000","8951800000","10016500000","8316000000","8230153846.15385","10447615384.6154","8089391304.34783","10092200000","12093333333.3333","14372555555.5556","21408111111.1111","33641222222.2222","43891285714.2857","7034219712.52567","8881785938.48085","12794192334.2541","13829744878.6366","9018243044.45155","11681494637.3041","11250327988.0478","10682045258.3647","12257418326.0734","15716489369.9266","18136839087.0077","21355576672.542","26645490675.0417","35182105414.3919","45264519502.6479","59440139774.8128","64831935604.2484","58316191440.365","74151186600.1735","78403418360.459","63195499524.2094","66026600235.4524","76818327441.6497","84985132167.2171","102943741648.824","129717804934.614","32333780383.2924","32338079165.2893","26987563444.1489","34326058557.4359",
"Senegal","SEN","GDP (current US$)","NY.GDP.MKTP.CD","1003692374.56213","1058975265.60578","1085475573.50828","1122139637.2651","1188930567.7084","1210058396.05584","1246908373.75203","1246480958.52495","1309384830.18783","1245234806.88997","1297407828.6025","1339548823.65225","1620857277.17917","1863398448.33218","2099324949.86596","2830388404.8977","2869777812.39211","2938046307.24476","3280354339.37247","4084878667.84567","4510107330.09718","4095892072.13739","4013950868.56217","3569356462.13517","3485165160.52964","3818944603.04988","5392093507.79181","6487352282.55061","6418419798.07163","6366039352.58111","7390967034.66625","7255210700.97896","7769817869.31065","7367985694.79161","5034588159.28612","6326342962.93447","6559712550.65952","6041478436.08043","6505607633.36937","6592835457.6876","6013184809.23898","6507824767.06303","7006402592.45463","8768721956.33228","10076817278.1025","11009032665.3876","11697918802.7922","13994218939.2431","16853991176.9058","16145868284.5645","16121314670.9653","17814284622.1718","17660871725.9977","18918668644.1941","19797254643.1212","17774766636.0459","19040312815.1337","20996564751.5994","23116897847.0474","23398811423.578","24493157583.2282","27625388352.1688",
"Singapore","SGP","GDP (current US$)","NY.GDP.MKTP.CD","704756304.717104","764634783.744937","826244609.95688","917614007.578727","894159153.273226","974650463.870378","1096432771.46217","1238043904.35123","1425715405.72325","1659904612.57023","1920586698.02692","2263785443.61688","2721440980.75851","3696213333.33333","5221534955.64418","5633673929.99302","6327077974.10703","6618585073.66035","7517176354.84135","9296921723.83465","11896256782.8566","14175228843.6391","16084252378.473","17784112149.5327","19749361097.965","19156532745.7691","18586746056.9974","20919215578.2125","25371462488.1292","30465364738.6206","36144336768.7023","45466164978.2923","52130263965.6231","60603478153.2368","73690847191.3055","87810991957.1046","96295886524.8227","100124191810.345","85728310229.4455","86284660766.9617","96074477958.2367","89794943349.8912","92537752708.5893","97645448283.7791","115035498757.543","127807618360.971","148630373214.173","180941941477.009","193611986712.842","194152286008.938","239809387605.427","279351168707.267","295087220933.024","307576360584.992","314851156183.411","308004146057.608","318832428519.725","343193352161.634","376998146500.593","375472731271.075","345295933898.674","396986899888.351",
"Solomon Islands","SLB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","25203524.0325638","28084252.7582748","28606411.398041","","50056882.8213879","40606712.050639","55272108.8435374","84539332.282562","74617096.4785967","83099107.9066357","93147039.2548237","111022089.96223","151270207.852194","182852054.18211","193750476.462092","192901942.941136","181220349.801554","181570454.320107","165524980.920416","147620047.544946","155128568.049167","176494422.137054","172882435.805604","214877638.378336","227536282.599086","269034595.812985","300749474.542774","402831864.859938","469443201.503274","510580417.227456","526559955.87721","457584496.220616","488028750.955954","419845231.77897","409507389.162562","346405301.683262","352531728.373679","397557524.015659","476836691.058314","538614679.019646","620211238.891793","699203616.463816","735997355.679702","846767635.935272","1049889691.54463","1191045573.19991","1284763287.27352","1335584911.8002","1307082934.28683","1378543909.3128","1483793468.06299","1574622018.23326","1570093229.25588","1545888426.23031","1645213881.62016",
"Sierra Leone","SLE","GDP (current US$)","NY.GDP.MKTP.CD","322009471.56704","327834680.557103","342721579.817636","348546952.134368","371848114.747956","359379856.248057","375479849.80806","348795303.000385","329860091.944037","408690163.476065","434410373.764149","419549425.077086","465381089.98454","575230234.387058","648590642.939888","679335901.117451","594895672.333848","691777758.395115","960728338.93643","1109374722.08294","1100685844.92284","1114830471.91787","1295361885.92419","995104305.347075","1087471861.98928","856890498.625834","490181456.62441","701307602.28443","1055083945.37738","932974411.917142","649644826.800447","779981458.921489","679997997.597117","768812334.801762","911915970.683484","870758739.40678","941742152.709895","850218033.622007","672375927.347148","669384768.87263","635874002.198748","1090467712.30773","1253340519.53311","1385810072.19217","1448536630.88143","1650494366.99875","1885112201.85278","2158496872.85796","2505458705.03338","2453899846.88317","2578026297.15912","2942546781.04548","3801862611.36414","4920343194.99339","5015157815.73406","4218723875.1379","3674794530.18956","3719369107.34992","4085114794.22324","4076578542.56207","4063289449.58795","4200380124.32911",
"El Salvador","SLV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","877720000","929520000","976200000","1009760100","1049400000","1132920000","1186120000","1263720000","1442320000","1665880000","1884120100","2328280100","2941640100","3127960000","3463639900","3573959900","3437200200","3399189100","3506347800","3661683400","3800368600","3771663200","3958045800","4189880000","4372215300","4817542204","5252342400","5813399300","6680269200","7679384000","8921947100","9586327800","10221705900","10936669900","11284197000","11784927700","12282533600","12664190300","13243892200","13724810900","14698000000","15999890000","17011750000","17986890000","17601620000","18447920000","20283780000","21386150000","21990960000","22593470000","23438240000","24191430000","24979190000","26020850000","26896660000","24638720000","28736940000",
"San Marino","SMR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1109098657.57511","1005159388.24397","1077413479.05282","1168269230.76923","1464326160.8154","1723750000","1785847531.40157","1908167105.75837","2185874623.59704","2393437820.41892","2056126701.86163","1881214370.93994","1813752783.96437","1604779647.95066","1678841811.66158","1673973694.69908","1419394763.11994","1468377241.53199","1528630704.92544","1655300897.49646","1616231696.0486","1544713784.67671","",
"Somalia","SOM","GDP (current US$)","NY.GDP.MKTP.CD","180459936.776025","191659914.376034","203531927.547229","216145935.941626","229529912.668035","243724533.172801","257374455.753265","271780364.837811","286718279.690322","306357284.571429","322600009.142857","331102742.193418","416942436.927838","507028428.241662","467577432.247816","710850226.528991","807275808.737093","498550873.043478","564986059.668508","590419855.11811","603592656.822209","699112266.835764","774419569.699066","733901365.935354","788307213.438235","876404617.656501","930318705.301335","1009792724.42175","1038291284.49695","1092392963.1951","917044228.00846","","","","","","","","","","","","","","","","","","","","","","","4574495666.99509","5021956321.12103","5331761394.25487","5529873479.87157","5609000000","5850677295.70037","6476674591.87472","6965285324.52156","7292721820.00001",
"Serbia","SRB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16832598870.0565","21818007448.7896","25676487999.5941","19457979423.376","19388663551.0012","6875845986.52121","12960538723.7591","17120906918.3503","22482365321.7656","26141968161.0924","27683225959.2468","32482070360.3204","43170990616.4729","52194221468.5007","45162894380.9318","41819468691.8251","49258136128.9672","43309252921.0567","48394239474.6762","47062206677.6539","39655958842.5478","40692643373.0327","44179055279.8887","50640650221.4622","51514222381.8428","53335016425.4148","63068134601.1254",
"Sub-Saharan Africa (excluding high income)","SSA","GDP (current US$)","NY.GDP.MKTP.CD","31156661601.0104","32412876758.2762","35070766313.5526","40093962243.0422","39363270640.315","43812989078.0284","47256836611.0713","46951980155.1752","50256117039.0415","57386909930.49","67401091214.2094","68804152990.5448","77377911266.4909","98917512281.73","128334814362.189","141405322160.79","152522587853.291","167470951490.191","184992654400.924","221896658813.29","280900822876.369","387967904520.245","356523841838.807","313796768641.668","274774510554.362","253563487135.812","260275618787.847","296035317006.738","312165356377.878","318058777917.646","373621113106.598","389068157825.001","355051164829.159","333644010237.716","324518108874.583","375896975925.804","392410971054.057","407305462065.457","394116931038.52","397984271036.191","422458954001.198","405345840586.177","440587232271.379","555465126974.657","690670786344.723","820395670503.096","967201623294.804","1120926700271.34","1273738562780.63","1225176862324.91","1450783719583.4","1633996697500.65","1699341029335.21","1803401657074.03","1867281744482.3","1683571011745.69","1571411213862.1","1702822553872.21","1731075868040.73","1790392859446.62","1704891034067.33","1916583951084.67",
"South Sudan","SSD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14586253383.0632","12231264525.0671","14602072410.9506","14907308932.7534","11931472169.4915","18426469016.9492","13962212847.4576","11997800760.2242","","","","","","",
"Sub-Saharan Africa","SSF","GDP (current US$)","NY.GDP.MKTP.CD","31167737396.6142","32423376600.8132","35082238991.4745","40106482678.3006","39377500625.5759","43827107647.9387","47271630525.2629","46967009988.1703","50270276288.3959","57400955518.5357","67416593874.587","68823488219.2136","77406276177.616","98951233385.8802","128373288934.003","141448022234.945","152566101996.467","167530277961.046","185074021948.186","222021591741.457","281043731719.964","388113154832.704","356663166864.682","313936764762.562","274921105110.192","253729509286.379","260482283803.99","296283782169.592","312449231381.712","318364050020.607","373990476994.685","389443067079.67","355486979944.991","334121040904.103","325008009411.963","376408281409.553","392916805610.523","407871965034.115","394729779625.739","398611922440.544","423078020812","405972584028.062","441289921420.718","556174888863.134","691514609925.548","821319019565.733","968222095140.798","1121962912786.48","1274705836507.59","1226024120750.42","1451753409367","1635062171988.2","1700400038004.9","1804729746760.4","1868669322245.49","1684987010408.75","1572901440316.05","1704395982149.33","1732712178090.13","1792077087975.3","1706091668556.67","1917904004877.71",
"Small states","SST","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","7871338065.33795","8855629123.81984","10433482435.7277","13002636421.8914","20198257635.9923","22993359910.8219","26246984872.3379","29805805301.7732","32045881468.6501","39768809429.2294","52919334155.0731","54682195976.9128","54424002309.1272","52651958653.9598","52168755006.4152","50249025221.2551","49319123761.5303","56334154638.2422","62037578141.9617","64542081238.2068","74735531054.3571","76319639863.9488","81198409049.6674","80092518590.2508","84285749394.1332","95870118577.1462","101911861455.006","108977520665.962","108832037113.391","116628929601.181","129085340844.073","129608212696.942","138688094717.517","165889564285.223","199663296422.675","237916023767.328","277092032056.112","332164019567.376","400065321223.466","342638916927.939","393630210907.353","474408948948.213","494531210940.391","514309588821.341","530131033870.994","452543098654.856","444841632274.105","481182224483.506","528083646431.496","520430771503.024","452015509831.429","526938134965.751",
"Sao Tome and Principe","STP","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75951210.6852445","85171308.1654435","102085583.465275","114582561.627097","136450274.673234","142775597.255916","149146423.083742","188021190.592847","187820464.571058","196652514.267255","231489270.144529","250680845.747837","300554483.611626","346528329.183227","316066072.343754","345495614.979982","375614126.193877","412253809.728799","427425039.684339","472914469.91933","547092915.036334",
"Suriname","SUR","GDP (current US$)","NY.GDP.MKTP.CD","99650000","107700000","116150000","125950000","134400000","154150000","190350000","220700000","241350000","259650000","274900000","301000000","311950000","339450000","409850000","465500000","505500000","641500000","735500000","782500000","795000000","889000000","915000000","883500000","864000000","873000000","891000000","980000000","1161000000","542600000","388400000","448100000","404600000","428764705.882353","605492537.313433","691590497.737557","861411471.321696","926422500","1110850000","886290697.674419","947671969.69697","834279357.798165","1093574468.08511","1274190311.41869","1484092538.40527","1793388732.29125","2626380435.17877","2936612021.85792","3532969034.60838","3875409836.06557","4368398047.64333","4422276621.78703","4980000000","5145757575.75758","5240606060.60606","5126291450.81511","3317438910.83068","3591623596.03082","3996247906.19765","3984483762.37123","2884248048.49068","2862131979.69543",
"Slovak Republic","SVK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12747380650.0762","14272201755.4704","15495514296.8042","16520676973.5301","20162936291.375","25840146405.2288","27925036755.3866","27706028095.6157","29856000671.216","30463670123.5931","29242558796.5507","30778781606.9575","35297794385.6863","46919965224.1497","57437444469.087","62808723476.719","70767338922.4411","86563986799.2505","100879902984.983","89399303222.155","90801178162.2502","99492917848.5897","94253181330.3891","98569320342.5842","101089178418.029","88636928904.6449","89674927723.2422","95393515077.7472","105612792516.582","105284375640.698","105172564491.569","114870706410.165",
"Slovenia","SVN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21352224019.4096","21507232648.7252","20763101740.6963","22146231967.6861","22711384311.1404","20289627636.6767","20876309970.385","23489890274.3142","29634713641.0968","34414784504.2352","36206395970.6504","39481045038.2637","48067401207.3978","55779427739.6609","50567734885.9613","48208240226.4501","51583869785.1849","46577793184.0031","48415657264.8758","49997186439.0916","43107506024.3254","44766722790.5826","48589100043.0954","54163591695.32","54178877605.9999","53589609580.7099","61526331889.499",
"Sweden","SWE","GDP (current US$)","NY.GDP.MKTP.CD","15822585033.5764","17212686614.5726","18667251380.0746","20204870629.7441","22532416750.0125","24795499685.775","26971486546.2848","29275995674.6888","31066819929.2853","33738102482.1558","38092452060.6201","41566412922.6087","48954145808.8359","59404966684.2214","66013338964.725","82885397620.5385","89362071672.9034","94468740851.4816","104442351222.751","123386410160.715","142092068280.689","129686938223.328","114380557730.876","105014356666.797","109201362581.3","114123537581.794","150498057723.623","183009638350.893","206986674500.588","217948315624.564","261846194498.885","274229034311.699","284321115594.629","212953336588.123","229033566614.826","267305875261.099","291743811512.079","268146144677.73","270809066780.714","274072182416.731","262835454366.855","242395852494.409","266849061835.659","334337212322.076","385118044877.465","392218088878.779","423093437423.762","491252589217.021","517706149201.196","436537014293.554","495812558843.31","574094112972.733","552483727282.802","586841821796.891","581964017237.095","505103781349.757","515654671469.547","541018749769.097","555455371487.089","533879529188.454","541487151474.557","627437898887.29",
"Eswatini","SWZ","GDP (current US$)","NY.GDP.MKTP.CD","35076158.4768305","43025199.4960101","45927061.4587708","54128377.4324513","64979280.4143917","70278594.4281114","76858462.8307434","74758504.8299034","79798404.0319194","105417891.642167","112137757.244855","136465324.384787","146741251.46351","221902017.291066","264311994.113319","288302907.369844","272539098.436063","304047838.086477","340616375.344986","412093133.760988","542000513.610683","570761166.818596","537575980.843618","555336145.767884","494475699.857656","360075380.266523","449146608.315098","584135559.921414","692016714.317132","696915430.663057","1114703088.1614","1156141998.33412","1284766234.2216","1357206995.74624","1419293454.99606","1698982437.76019","1602760100.48147","1716699913.19444","1576904292.4588","1547884442.26205","1738100853.05052","1542477308.89408","1432228125.26682","2197612701.09852","2770082791.50412","3178126491.90949","3291353835.93","3469363996.36642","3294093485.20796","3580417066.92472","4438778424.30203","4820499924.2539","4886533032.88672","4597532029.70451","4422968339.67584","4063245671.29285","3816022046.82656","4402969225.92165","4666784617.59585","4466066557.37957","3984840580.40634","4941373182.08261",
"Sint Maarten (Dutch part)","SXM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936089385.47486","985865921.787709","1022905027.93296","1245251396.64804","1253072625.69832","1263687150.83799","1191620111.73184","1185474860.3352","","","",
"Seychelles","SYC","GDP (current US$)","NY.GDP.MKTP.CD","12012012.012012","11592011.5920116","12642026.5718964","13923029.2643975","15393032.3541529","15603032.7955465","16443034.5611211","16632032.8140183","16074027.3496039","16452027.9927637","18432031.3616959","21965951.7213048","30645121.0129499","36896278.2235629","43134498.6929657","47803145.9560303","49278979.5471457","64526398.6585361","85552369.914184","127261099.24396","147357222.779802","154902869.02139","147912069.76575","146712850.509248","151313241.982492","168887539.130818","207850623.637094","249267039.782675","283828769.029925","304832867.393246","368584758.942457","374359556.084926","433667193.814795","473916819.453826","486451204.557142","508221508.221508","503068472.20266","562958836.519905","608369282.225727","622985493.682733","614879764.780006","622262057.191635","697518248.175182","705704816.042365","839319927.272727","919103254.545455","1016418229.25159","1033561654.0568","967199593.960157","847397850.094417","969940010.248546","1065823923.13596","1059496470.21959","1328089686.37137","1387577763.19196","1415998663.05391","1490226453.95653","1573428277.12074","1636310049.39694","1684228528.67297","1200634489.34841","1320053793.03903",
