IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,POL,Poland,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,TGO,Togo,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,ALB,Albania,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,COM,Comoros,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,CZE,Czechia,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,GEO,Georgia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,NAM,Namibia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,PER,Peru,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,60,,,,,,60,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,AND,Andorra,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,ARG,Argentina,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,BRA,Brazil,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,COL,Colombia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,EST,Estonia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,FRA,France,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,DEU,Germany,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,GRC,Greece,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,ITA,Italy,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,LIE,Liechtenstein,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,MLI,Mali,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,MLT,Malta,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,MEX,Mexico,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,MCO,Monaco,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,PAN,Panama,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,ROU,Romania,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,SRB,Serbia,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,ESP,Spain,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
