"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Early-demographic dividend","EAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","161.165351496177","158.406567415499","159.405808543822","165.129625529236","184.658197728126","195.244644848765","188.1730197426","192.998656728393","204.061481284073","222.201072498678","229.389960890507","242.339789288556","258.537192683719","322.406002439866","440.167393878082","461.826794725108","492.204497050753","536.953454636329","581.949230602998","690.425383241145","838.051483081368","913.186905162442","847.206803337886","831.979566396323","805.06600080098","806.922092303419","794.215715453821","781.195173013347","801.120663893855","798.115698582009","915.129188432358","946.712291530259","1019.43301969491","1097.16748859808","1130.50368021814","1136.29126241114","1214.96603919201","1274.07237978206","1232.54167384943","1280.02311056209","1367.85707085699","1332.27429116137","1273.37842196188","1393.7044925229","1596.4278155565","1831.7955181291","2061.38123922484","2400.89818000514","2666.08339780115","2533.92124398268","3026.52049591139","3293.35076517875","3390.88813635468","3389.95390993475","3457.59848946627","3244.23703420959","3303.71057489686","3521.38164524567","3509.75422160638","3538.83341305865","3253.71345552774","3739.95779025925",
"East Asia & Pacific","EAS","GDP per capita (current US$)","NY.GDP.PCAP.CD","148.423623135968","148.655534286835","149.662986444837","163.025364181927","182.711552594382","198.619646760165","216.242866356116","228.678132735837","245.94584697572","276.008741748563","317.061517892287","342.618255754218","415.154747559046","534.877798057712","603.405988477476","648.437718595494","700.962331437808","822.444919208785","1022.02642577382","1093.26429598601","1164.52177092537","1264.62743952217","1219.68180043907","1277.18508467887","1347.47893073046","1400.5963643071","1801.34904166875","2080.97686861602","2463.54328478908","2526.43483514021","2599.7701201649","2893.58043617266","3120.47836723863","3446.36394991389","3856.28923099368","4327.21940664668","4121.48213432956","3896.14564350815","3449.09016157676","3814.67802286975","4089.16446174242","3769.28548391654","3796.86834112731","4141.86157205643","4610.57840720452","4882.83554366986","5137.09608054417","5699.82254742359","6525.36467498784","6669.22869232025","7731.8626334469","8903.49098715573","9450.12517513162","9482.16395349482","9707.50684455441","9599.41408175118","9867.86582427854","10466.4242660902","11324.0048838657","11494.0915299335","11483.599313849","13037.4626411209",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2423.0750955378","2323.91365734839","2472.44051061297","2393.92701526583","2186.19571258579","2139.90650950842","1833.9290141237","1961.73572841301","1980.24847250253","2064.8248164953","1911.87789589273","1603.69000910845","1795.74807319066","1774.40477914065","2033.07343588009","2563.03372263433","3394.14932015545","4289.20093333684","5252.09739365077","6740.23702138981","8320.19866219536","6489.46005441397","7816.1958048206","9654.38147009763","10235.1186293454","10778.376057206","9921.60940936095","7485.82692616597","7070.96542522388","7889.01689896702","8008.25710825888","8136.75183449526","7435.16074761498","8708.06363752219",
"Europe & Central Asia","ECS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","1037.30743705678","1106.90402544485","1147.8091816648","1258.83523065558","1381.8783267107","1546.69776911252","1837.94220662571","2315.98770272156","2597.39169211711","3012.24249939031","3108.44977385339","3499.08620987256","4241.98192534233","5154.64695103413","5798.95845853934","5127.1380944678","4911.45355409008","4737.73982706024","4526.95340236063","4657.03531236137","6318.04264550548","7759.63149942426","8585.05229918523","8648.79168664065","10529.4084284904","10813.3162814389","11546.1655302139","10567.0697472951","11021.3973072575","12708.4149107206","12950.0403554966","12259.9714024486","12562.2222026519","12408.0644650708","11683.4944142522","11785.3836615097","12887.4011671305","15628.7803616658","18159.727096775","19260.7844651826","20795.9467892329","24217.7484273042","26535.469485215","23247.4293458128","23680.2274571527","26191.5672711685","25132.530916951","26147.7010456555","26388.2237901521","22624.9153940933","22455.1473575594","23704.3284006749","25297.6798609025","24914.603370603","23981.0220068683","27114.2759902197",
"Ecuador","ECU","GDP per capita (current US$)","NY.GDP.PCAP.CD","455.462388767674","375.22130462257","315.688704019778","368.629583703717","440.560234209217","455.19781834632","449.920206994069","459.278798776653","450.999551509643","527.900353006021","471.630797240067","440.857157381467","495.535918152084","588.337065135571","970.012721968013","1105.42055513384","1264.91164115649","1493.33358291433","1572.40053068466","1821.04718012411","2238.21708351953","2660.61280130221","2369.95065693297","1988.78732313123","1912.43127079044","1891.56247890302","1648.01456016559","1464.49293591517","1337.88989520842","1390.21311402663","1489.52994603816","1622.20808790909","1688.50475223376","1727.75500331884","2026.11307662218","2132.90678274384","2155.51815039143","2356.36985737498","2293.88973536506","1578.93429773989","1445.27932442901","1894.61619585804","2172.1018772447","2425.85184175715","2691.27768473838","3002.13860439139","3328.88415626323","3567.83718649963","4249.01896979445","4231.61923466057","4633.59128443099","5200.55510783504","5682.04610814497","6056.33121253813","6377.09392877257","6124.49088707134","6060.09296156791","6213.50312736888","6295.93466163992","6222.52465327248","5627.77227986528","5934.87549580808",
"Egypt, Arab Rep.","EGY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","162.608472309905","168.963240415533","174.862609761112","180.410853702955","193.586049324478","233.013709543676","243.806822262497","257.588650807345","273.698607044358","244.747214941155","301.749428940909","337.774368889261","357.077947806179","358.847797016894","426.346523905474","500.355045233578","498.559115853626","607.281522777046","662.687288361304","708.195747618183","792.824041999649","815.248694949335","778.116887234728","655.067805530831","725.629802542776","765.642005459646","651.077547640745","713.452548255451","777.857735101984","849.452499105263","965.110869392024","1063.33304436484","1208.71991964238","1281.39691350876","1343.551962788","1450.47624243298","1378.20338333845","1191.10323854218","1102.46819936156","1062.15809193398","1186.39331322717","1397.43669004643","1667.3179980551","2044.52780415176","2331.26884011057","2645.96875877924","2791.81076592794","3229.6856303038","3262.65758647104","3379.55798627058","3562.93265798423","3519.8732398108","2444.29038718448","2537.12518504712","3019.09228346646","3569.20684121108","3876.35959373349",
"Euro area","EMU","GDP per capita (current US$)","NY.GDP.PCAP.CD","923.187341208548","1005.02227285536","1106.28613941102","1229.91039582711","1355.64582322702","1468.53626462288","1589.04233257536","1714.40285262691","1828.29517811043","2027.20817140196","2236.44689683638","2520.91231618907","3024.89888982197","3902.03754474221","4400.04465042454","5075.63025942435","5273.29663965514","5974.28948761466","7286.24341243687","8790.13672848324","9802.56541152058","8486.67608340113","8194.29909668927","7978.05226687467","7639.729049756","7833.79791134944","10966.9311395223","13527.1151850755","14827.4759453259","15081.0905519873","18893.0080303763","19552.1674547168","21471.7749859457","19567.2481210509","20595.1353090327","23695.3064473877","23913.5961473163","21810.2097660108","22381.0479846134","22220.0820672062","20215.6340446936","20450.6697268485","22213.4240718939","27194.451566343","31006.7816534099","31949.4839198564","33796.5394646881","38717.268125611","42355.1551002282","38580.8460336337","37605.9002389586","40657.6001355346","37595.8770917292","39120.333344785","39912.4423189022","34388.2837816778","35163.4724281499","37154.4819396225","40059.1824769881","39195.7748274703","38012.6672881035","42307.7290448297",
"Eritrea","ERI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211.332003442771","208.999479930191","239.668086745938","262.230534786118","315.750682432318","312.724395014259","337.886592347593","307.909909177229","308.134186808579","316.823953429739","293.955672417246","334.585571541238","407.769076960812","388.595947483174","415.036030549833","439.8321033782","450.632398910533","595.109987185412","501.355316997143","642.508258796603","","","","","","","","","","",
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD","396.392253337614","450.053289246968","520.206131380005","609.487384056513","675.241639141208","774.761609330096","889.659872011529","968.306781765983","950.545740593734","1077.67869994591","1212.28932639401","1362.16552414021","1708.80862877366","2247.55337693219","2749.92466346596","3209.83744506281","3279.31267061507","3627.59066324096","4356.43922031196","5770.21461386463","6208.5780190814","5371.16643640984","5159.70864500142","4478.50028561471","4489.98893854814","4699.65576367274","6513.50328578924","8239.6138016479","9703.1238381095","10681.9712029257","13804.8767869937","14811.9028194881","16112.1889152156","13339.908563675","13415.2870010456","15471.962716535","16109.0843985284","14730.7971752046","15394.3514628249","15720.6405016061","14749.6874248766","15369.0011599444","17106.686576658","21510.8362454011","24907.0008505856","26429.1509449319","28389.0785799873","32591.3503065871","35510.7222312701","32169.5028548583","30532.4805081656","31677.9003083652","28322.8092495057","29067.809460022","29500.7894328615","25742.3688346767","26523.3482221547","28170.1678643302","30364.5799435622","29554.4905170087","27056.4217512166","30115.7058866792",
"Estonia","EST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3134.38975345407","3380.92630243199","3682.95230146695","4093.39247738765","4140.93660232167","4070.60902410208","4505.85833233188","5341.62894677002","7203.52303786646","8914.10355674451","10412.6443137966","12639.4000677296","16744.5844516343","18204.9664786762","14711.7352728223","14663.0446126465","17487.8047830922","17403.2053254767","19056.0019226989","20261.0667303886","17402.0376128079","18295.3429322114","20437.765376736","23063.5638175675","23397.8782560944","23054.3584905978","27280.6584396993",
"Ethiopia","ETH","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","203.557000323439","208.342391325731","224.627400221574","205.62379289169","233.218696082903","234.682176355784","242.961545904477","243.735857696929","248.022745682516","254.243262202821","271.394373532612","204.050181513175","165.693228041524","125.549581258108","134.34296024645","145.16690126181","141.508619901766","125.076141078992","119.684076349153","124.460790874921","120.765783730897","111.927225125","119.49039595567","136.466250038215","162.43272862793","194.687432935553","244.286052292978","326.436822761984","380.569003212934","341.554122699663","354.4795719088","467.07787183328","499.531530164228","566.92640288853","640.541923075422","717.124869806118","768.523015429372","771.524866349431","855.760885186903","936.45075756247","943.965684225205",
"European Union","EUU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1879.07857716523","2113.3625655075","2533.09815093225","3257.78880666733","3666.504173326","4245.05325555471","4419.90355713151","4982.04147653453","6042.21354268309","7272.07177946374","8098.49847066424","7032.03699191676","6759.32429527802","6558.82827509266","6304.66946816825","6468.95980749641","9020.12803457589","11124.7421425573","12173.4732868573","12393.2278482998","15454.962986443","15972.3227870217","17510.4552660666","15933.2068851326","16835.6533395382","19464.9476497288","19750.7145228207","18089.0600955336","18616.2166812862","18482.893922598","16947.6248565752","17199.1114452996","18761.1441303836","22968.3491203586","26308.6808049929","27344.6744545107","29093.7784590019","33591.3851191627","37050.4489182588","33484.2059573028","32970.7154673437","35756.3290273508","33158.8921437288","34578.0519280536","35286.1173778772","30485.0288067203","31186.5106151623","33094.4083474507","35753.3668481949","35089.2827874493","34191.8282529314","38234.1345970542",
"Fragile and conflict affected situations","FCS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","164.735170603143","179.648335957392","214.4117119205","212.639335461089","237.866402044376","284.959784043333","413.669886584427","453.868369662225","521.902432349073","560.830428390597","603.049652051641","744.205038321897","909.67591726679","1237.68237055017","1159.58697817286","967.483796981117","855.826852974304","855.091706288194","811.38927428396","818.282268629069","838.534153461873","813.763457715043","1144.17249731112","771.398203202964","685.002275403231","626.239157538578","587.90212405835","660.918216920849","667.809846306292","740.527546007676","717.932381749277","757.661545293728","861.880615207206","840.925675892422","806.827648958744","825.383553399472","1017.91398993287","1249.78339107074","1508.06865190428","1795.62078885707","2226.97242731192","2011.79684482537","2318.67168104477","2131.99648707886","2329.57983711507","2359.48032894864","2428.44361702328","1913.6920361632","1762.81002674869","1825.73833177236","1826.83326554318","1905.70041785845","1743.36711268666","1826.39640076957",
"Finland","FIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","1179.35301099994","1327.427224366","1411.70239818044","1522.3192420995","1707.50393824701","1882.08685764849","2010.21345619725","2034.18904965478","1907.07727217667","2178.03525044982","2465.64481862422","2716.19009222861","3177.64570093734","4173.17304749428","5297.60781739462","6255.54464076423","6739.69071253255","7069.10573825616","7628.81571424906","9332.24526383769","11223.937563528","10926.817966566","10938.122061411","10497.479996566","10833.8662886935","11398.1059531509","14951.0467852887","18571.0599253579","22047.7933222595","23973.2394840041","28364.6450765922","25484.7392935746","22319.059460246","17608.8123902264","20301.333085866","26271.5998141691","25783.4504878611","24691.8728133698","26009.2694886182","26186.1900105755","24345.9148217032","24967.7925153182","26997.7529897788","32927.6802919408","37772.1781110398","39054.8504423825","41222.6020004611","48476.3927287052","53772.7942390019","47481.4845364339","46505.3031791811","51148.9316365833","47708.0612784469","49892.2233632732","50327.2402902632","42801.9081167285","43814.0265056965","46412.1364777169","49988.9108461845","48628.641762105","49160.8371522596","53982.6142735261",
"Fiji","FJI","GDP per capita (current US$)","NY.GDP.PCAP.CD","285.474286146904","287.267055901963","291.473333502059","296.708316522231","310.812276585613","317.020325095875","316.129810339344","333.268205133243","334.612576030587","357.424383575632","422.387543772131","466.025348313778","583.318766139608","768.688514255934","987.923750046292","1186.67607914446","1182.09413442832","1202.63135510282","1360.78540071535","1640.55691144981","1892.87682180284","1898.01086362177","1786.85716655523","1638.38394085292","1681.70508371975","1603.21935409912","1795.37045820322","1631.958103313","1535.39919537492","1632.18784550202","1835.12305833583","1881.76179446326","2058.37960285946","2167.09545362845","2384.72645565724","2540.98087890806","2713.82776100346","2636.67216005055","2066.06885437086","2401.68642195355","2069.31745471458","2030.24635131517","2248.71419119053","2818.91392042135","3311.15989532504","3627.63285585254","3715.93265705693","4040.15211916504","4167.69493510221","3362.82049454372","3652.53593320954","4371.44738457557","4591.57701506207","4840.72726987242","5605.60914844185","5390.71420703085","5651.27272132772","6101.02388950081","6317.41372301725","6175.8906526556","5102.84392924983","5085.97164195861",
"France","FRA","GDP per capita (current US$)","NY.GDP.PCAP.CD","1334.68951190446","1428.04600063164","1578.28453778015","1744.64012289392","1909.54162026244","2038.16310215841","2186.4745917492","2343.10450260677","2536.08511406552","2752.09511423516","2857.25168156016","3169.03632305625","3854.55583517781","4969.76297758856","5328.24154765623","6690.57827024394","6866.81689245868","7532.52696003268","9264.77529285999","11179.6329016234","12713.3651661352","11104.9813384681","10496.9285544307","9993.42118219846","9419.69614346785","9763.32740402965","13540.2463694725","16302.4473755662","17679.996689009","17694.3093242315","21793.8355375183","21675.0649888267","23813.7122463577","22380.1077483221","23496.5201538685","26890.2176223614","26871.8312674776","24228.9463914211","24974.2738587988","24681.5370135257","22419.6948211313","22452.9823753273","24292.5802304835","29633.6789794897","33803.3095951203","34773.1501479027","36474.1595859967","41561.2005095485","45519.2968812949","41740.2430343475","40677.9851405443","43848.106054888","40872.3624615688","42605.0443782179","43068.5487241739","36652.9223052178","37062.5335723829","38781.0494870836","41592.795896432","40578.6442850534","39037.1226309074","43518.5385130851",
"Faroe Islands","FRO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24166.4141823222","24371.7783715627","22856.7388330401","24724.4579532836","27021.8119985467","31624.5133112884","35886.9157317247","36756.121667869","42153.9419654639","48784.8905002297","52034.5790292303","48011.8931139898","48578.5968147873","52267.1231834658","50464.6586679884","55892.2870235945","60484.3407300749","53310.2620055228","58224.8055136926","61455.0526069484","65572.6075305846","67153.6819379166","66320.6791976778","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","1320.84831948406","","","1276.50618856935","1296.8828138023","1355.67055140024","1437.34983308881","1528.49310516697","1682.54386053716","1756.65279229874","1909.51001434057","1909.83683863058","2060.49472264844","2017.65933284708","1904.8638831783","2022.74457978301","2042.70708645343","2171.88957683534","2248.49211533078","2265.94410756164","2295.86817833156","2253.1137454982","2358.1466999576","2406.11441152466","2458.65839413263","2541.26162493119","2721.97609035554","2885.30549185744","3009.25682468487","3131.38671463839","2994.79239440343","2971.51260191356","2906.61701228808","3014.70035839042","3289.64211697365","3568.291015625","3624.24909158279","3542.96978797168","3476.6508946194",
"Gabon","GAB","GDP per capita (current US$)","NY.GDP.PCAP.CD","282.417179474671","331.435801780181","357.523761693196","298.470446187048","410.904083460515","424.620442939701","452.662826587803","490.103275638655","520.48042118474","550.727958830112","549.453817686034","635.501147257591","703.784271386438","1160.32181189332","2432.83617986312","3331.99431789238","4550.07419264664","4154.21946774962","3452.61555667234","4275.25736382931","5892.09928469172","5186.37714357028","4736.03389364246","4325.29785035702","4423.52050971406","4038.06854419639","4004.03527504586","3755.47081741131","4267.80509392307","4532.15113923723","6268.91800775875","5536.9983725291","5578.03855532363","4252.06534768253","3963.87929654385","4570.57130354061","5116.19662519022","4667.19312084114","3831.78066770816","3888.87946722118","4135.99238007722","3993.03133624881","4141.43436559775","4933.46216999793","5739.61320363785","6891.36192038265","7221.36987650987","8458.3091787108","10254.1719573595","7721.01895290081","8849.32260799167","10809.6849503904","9813.50574650818","9683.58161951252","9663.42411002585","7384.70070393071","6984.41971208387","7230.43491161979","7959.00726736376","7766.99655422948","6881.71422533521","8016.99049546905",
"United Kingdom","GBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","1397.5948032844","1472.38571407868","1525.77585271032","1613.45688373392","1748.2881176141","1873.56777435421","1986.74715869685","2058.78188198056","1951.75859587532","2100.66786858672","2347.54431773747","2649.80151387223","3030.43251411977","3426.27622050378","3665.8627976419","4299.74561799284","4138.16778761535","4681.43993173038","5976.93816899991","7804.76208051155","10032.062080015","9599.30622221965","9146.07735701852","8691.51881306514","8179.19444064991","8652.21654247593","10611.112210096","13118.586534629","15987.1680775688","16239.2821960944","19095.4669984608","19900.7266505069","20487.1707852878","18389.0195675099","19709.2380983653","23206.5685593776","24438.531169209","26742.9848472166","28269.322509823","28726.8572106345","28223.0675706515","27806.4488245133","30049.8963232066","34487.4675722539","40371.7108259838","42132.0907219815","44654.0969208924","50653.2569148306","47549.3486286006","38952.2110262455","39688.6149684498","42284.8844902996","42686.8000524926","43713.8141242308","47787.2412984884","45404.5677734722","41499.5557033073","40857.7555829627","43646.9519711493","43070.4983595888","41098.0786527828","47334.3553149875",
"Georgia","GEO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1614.6401223992","1314.67067020404","757.223548505358","550.015542609224","519.857581188288","578.344609852583","689.05944138472","807.032285752352","851.52595816837","673.54343867503","749.908534993961","801.990413888373","853.516453713318","1010.0079801313","1305.04748557208","1642.76093756395","1996.05712927664","2635.35388202963","3324.73587905411","2822.66743023352","3233.29594347421","4021.74330617286","4421.81824228013","4623.74572473419","4739.18833846421","4014.18594419329","4062.16988757379","4357.00093554628","4722.0424231414","4696.15058555612","4255.74299321254","5042.38552777387",
"Ghana","GHA","GDP per capita (current US$)","NY.GDP.PCAP.CD","183.428007493621","190.19650426703","195.469398633488","211.039736653596","230.061710256641","265.292474234376","267.716725170249","214.785239417328","200.307093967715","230.287227006016","253.566621870168","269.368235183225","228.859732843471","259.701843708917","296.890023865613","281.40612646801","271.125578261918","306.809965032651","345.834422933824","372.060120787553","402.060707757631","372.077443492073","345.641333225008","337.163348168986","355.666703674849","352.352714371426","435.068187671321","374.470341506465","372.683979564575","365.889682671763","398.637081088931","433.773264764704","409.746389786379","370.419454924392","328.744526865007","379.987984916879","397.135754957028","384.7963283302","407.523237017857","410.334011559612","258.471039929679","269.014984764581","304.564635977066","367.821362113662","417.508066727662","492.54405617264","913.393849309942","1081.16631826269","1217.06443549146","1077.66205832571","1299.34521164062","1549.46271883345","1587.56093185809","2361.09032388366","2012.26424719728","1774.07477092508","1971.95693464599","2074.29073272269","2260.86056729337","2246.62557816432","2254.15388897604","2445.29074932761",
"Gibraltar","GIB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","354.421365033579","351.909045501736","398.546152799461","394.331142350975","419.809870822721","461.375312462986","489.07160407065","475.426316994835","477.762459236542","508.101516144618","518.365662598199","493.82216135084","456.491484139533","429.719692321206","363.482279266615","336.154020658897","343.602631207699","393.739689850048","407.300975937447","322.415540033465","453.403713310942","659.992930975674","715.096526700444","674.085482596146","672.424930359396","651.136113367998","717.050535937992","769.003166697833","787.238564407157","769.255475432822","732.291511901662","855.575270552124","955.111281136711","1052.58809075877","1078.95000622281","1174.35297194486",
"Gambia, The","GMB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","106.413224524113","109.453715832487","93.8476904866439","100.101772717037","112.610650962067","116.561199765288","120.143504369715","148.174657143106","183.081764857947","213.306892087546","201.124878510292","239.433109984871","288.055777320372","335.804890876779","378.312989037587","332.680606319744","318.607862075407","304.837435369796","244.373342167364","298.660412324448","234.656286788678","265.491653208935","305.313617683872","310.299337281427","331.817740281771","695.410988509787","695.155371515626","711.726180956623","682.214156931891","696.449584292581","728.669071886674","669.401095968637","678.676178340413","637.939062861631","594.149388499649","505.421636114705","411.771893943142","335.906216950504","642.756218338464","665.720215700547","662.362877179135","780.381050920518","924.509874593614","833.28136036521","860.636433851486","762.763117720034","742.777628631243","700.516042152833","607.429904651813","660.723571244322","690.780493152792","679.75507172296","732.720727318856","772.505588308894","757.413111611389","835.594421389388",
"Guinea-Bissau","GNB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","111.688838635488","109.332599907911","119.728208756074","119.776028358027","130.367560656341","142.281820343001","145.877856746918","148.978152007931","158.866702139161","153.006192038274","141.559351449963","194.924653563058","204.248798131936","197.03104547551","162.672154070606","164.941935311688","145.905480769443","190.45237989458","176.259391624881","223.471418464993","250.149441959557","257.789175646965","221.799165336982","227.023245321292","220.96042416003","233.243258739218","243.438295892826","237.130077323453","178.848364736587","190.672306188466","308.910318401872","319.957449358104","333.058579332506","372.056194872066","405.075118373342","436.475220248958","430.003940275091","493.721993219248","599.995237190988","559.414570857329","558.174668134758","703.66056725746","616.37566403413","634.662039138969","623.313091387687","603.399381547733","661.457838679603","738.549944890782","802.767385116156","749.453747028806","727.520171719562","812.962373003605",
"Equatorial Guinea","GNQ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","34.7905813582671","40.7514713195802","46.9760523990492","234.344085087491","243.76909130671","247.844128685815","225.48656622988","221.137218045113","218.205537661039","217.321465999217","226.001347937563","292.459831279837","354.301452831364","407.710639966056","418.008097536264","429.416584389773","","","202.627448270724","138.939451699101","155.617478107206","144.196312060816","151.772906997258","176.415058814545","207.052649029051","243.737476994786","254.535533555273","217.072388432346","267.468072913182","256.226335758553","301.177108978134","294.07050485754","210.409543359359","285.552548185098","450.646002349081","824.551083073221","663.724751327361","1067.64395532303","1725.55758427978","2313.16593689273","2744.19148324865","3618.54447564811","6152.13123760173","10963.4063784924","12857.3688248227","15908.4111920336","22942.6101005186","16668.1216976014","17288.8412777624","21641.6950791415","21711.1532298542","20390.7382585315","19394.0818360782","11283.3980158847","9250.31672846641","9667.8569615799","10005.6160423267","8380.74112238766","7198.33588370688","8462.28632962077",
"Greece","GRC","GDP per capita (current US$)","NY.GDP.PCAP.CD","520.322744310383","590.780054812393","617.057757690519","695.228624389878","783.705880998279","899.281238912995","997.430467475556","1068.11455622703","1154.43853055613","1324.05898884761","1494.38798449137","1652.32595586747","1899.67578389335","2502.81474512238","2828.74855899504","3153.23577562809","3390.54497596312","3886.37445146759","4694.6337817198","5705.94937054811","5893.66189269128","5380.26761963211","5579.23461523759","5019.87877056877","4852.56566737719","4813.71120474694","5656.50533164528","6564.88442712193","7598.02800548468","7846.67812242278","9600.18523506603","10188.3697801238","11176.4584190614","10401.9830146096","11091.2838472779","12959.3242908115","13749.1151120679","13427.8325055002","13472.1376092623","13249.6633239242","12072.9293569196","12549.036894906","14177.5721592705","18518.3788387396","21995.477943746","22560.1472939077","24821.9367451879","28863.9732885018","32127.9831943287","29828.7560245271","26716.6488260274","25483.8825644931","21912.9982879517","21787.7877636035","21616.7100094908","18083.8779056547","17923.9668134716","18582.0893411631","19756.990456255","19133.7577636254","17647.2326882744","20276.5446744075",
"Grenada","GRD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","792.454972735069","991.228073894508","1153.9605004596","1245.62468592233","1276.37036628285","1346.85811536314","1372.6676965447","1477.91565867191","1678.0732462776","1872.4686083726","2162.53024520623","2408.71454766019","2757.88843954754","2886.99820366833","3117.88983111369","3192.2319083217","3153.81828272477","3272.55337273959","3411.9669596805","3632.67867731101","3861.39782205433","4370.61831736562","4705.79006307169","5056.97725886957","5041.01223518709","5213.79564944542","5682.70537780071","5741.65365795136","6645.98554869724","6658.22358599046","7212.98681909237","7832.34908101916","7290.83493771026","7258.16656084855","7291.74166956273","7444.08907474276","7789.63235505594","8370.04047206067","9096.53865246322","9628.2591689029","10152.8328118872","10466.8822111958","10834.495680302","9273.19929177393","9928.62173326713",
"Greenland","GRL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","1498.27643678161","1876.50323874687","2196.71171134534","2860.28057640115","3432.70603291276","4257.949711754","4844.67632927424","5713.95491904992","7235.54974098321","8480.69482681448","9483.17307607343","8544.05832861263","7813.69066733532","7988.170958612","7198.70224749384","7760.82840448295","11271.3214290252","14554.3875384826","16398.0110939363","16813.6839491482","18326.8051234609","18315.1963031585","18768.9301437197","16797.4588562842","18123.9630348205","21665.7018983672","21422.3575434047","19145.4960362523","20496.661371851","20170.4384160027","19004.1072910304","19275.4733376066","20652.8783287878","27459.7627839484","32023.4522076237","32489.7819085278","35458.1231210482","39780.9514445753","44367.0556497873","44918.5648770756","43988.3324931946","47186.9814680048","45936.7659516989","47535.5899453685","50484.9275739023","44536.4013080999","48181.874188064","50766.5994182748","54545.2999786248","53256.2440862119","54570.3750190141","",
"Guatemala","GTM","GDP per capita (current US$)","NY.GDP.PCAP.CD","252.756171165062","253.227290034998","261.179133806117","280.096636444858","279.930464500156","278.828138481721","283.192724592174","287.968047136813","310.661745203358","322.437529369749","349.024975633327","355.090371107723","367.118881140873","438.544851160696","527.417696811971","594.651803552057","696.222015275002","854.636643380983","925.12574446591","1027.08369602514","1143.44040197691","1217.26402049105","1200.24923382046","1212.71655867236","1234.7026407121","1233.08094396302","892.292906492455","850.218512067165","915.398065335962","955.113460863361","845.306962105181","1011.75496628105","1093.96290835701","1164.374025081","1293.47019794619","1424.68254256258","1487.60765839974","1649.00160206099","1755.84958223191","1619.51073552531","1664.29895827045","1550.36036555447","1682.99450068936","1737.87928692973","1859.098363351","2068.50012859333","2251.08796275499","2490.74912665208","2802.46196190125","2651.81712283814","2852.54732650116","3228.0457411296","3355.03691881272","3522.77370621475","3779.64233613025","3994.63691288475","4173.30166619474","4454.04814983548","4478.42464550944","4638.63494319511","4603.33964340645","5025.57557261451",
"Guam","GUM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21594.0396887506","22628.278691123","24472.7820157628","26596.2147898438","26713.0583867531","27680.5499597099","29288.7818557946","30320.538585209","31040.0842955613","31210.4702861795","32908.3067691731","33656.4535735436","34843.2055749129","35829.2503598989","36214.0069224538","36601.9198811792","36556.6749110213","38040.5869870588","34624.3401290414","",
